pk,latitude,longitude,streetAddress
1208137,46.932591608856,7.821261238599,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208138,46.036181603859,8.981331235594,"Vicolo dei Seregnesi 2, 6964 Davesco-Soragno, Switzerland"
1208139,46.664531606854,6.337811239598,"M87Q+R4 L'Abbaye, Switzerland"
1208140,47.424591607855,9.374861234592,"Hinterlauben 39, 9000 St. Gallen, Switzerland"
1208142,47.464251605853,9.005011234594,"Untermattstrasse 20A, 8370 Sirnach, Switzerland"
1208144,46.934891605853,7.786451236593,"Güterstrasse 14, 3550 Langnau im Emmental, Switzerland"
1208146,47.131771608856,7.769211234591,"Berg 98, 4937 Ursenbach, Switzerland"
1208147,46.925341608856,7.378111234595,"Freiburgstrasse 555, 3172 Köniz, Switzerland"
1208148,46.998641605853,7.109271234596,"Moosgasse 70, 3232 Ins, Switzerland"
1208149,47.441371600858,9.529331234594,"Schützengasse 14, 9410 Heiden, Switzerland"
1208150,47.197121600858,8.485021239593,"Bahnhofstrasse 2, 6312 Steinhausen, Switzerland"
1208151,47.668081607855,8.982291234591,"Gassa 97, 8266 Steckborn, Switzerland"
1208153,46.839031607855,9.958821236592,"RXQ5+JG Klosters-Serneus, Switzerland"
1208154,46.930491603859,7.561031234597,"Industriestrasse 25, 3076 Worb, Switzerland"
1208155,47.479371600858,9.250951239597,"Hauptwil, Dorfplatz, 9213 Hauptwil-Gottshaus, Switzerland"
1208156,47.391631606854,7.741641238599,"9PRR+MM Oberdorf, Switzerland"
1208157,46.161181609857,6.151461234591,"Rte de Pierre-Grand 5, 1256 Troinex, Switzerland"
1208159,47.435001606854,8.214651235598,"Zentralstrasse 40, 5242 Birr, Switzerland"
1208160,46.280701604851,8.985641234595,"Prosito, Paese, 6526 Riviera, Switzerland"
1208161,47.574251604852,7.593061234599,"GZA Basel-weil, 4057 Basel, Switzerland"
1208163,47.415121609857,9.248141234595,"Sonnenweg 1, 9200 Gossau, Switzerland"
1208164,46.280721604851,8.985631233591,"Prosito, Paese, 6526 Riviera, Switzerland"
1208165,47.350851609857,8.287061234591,"Rummelring 15, 5610 Wohlen, Switzerland"
1208169,46.930521600858,7.560991236591,"Industriestrasse 25, 3076 Worb, Switzerland"
1208174,46.166311604852,8.787601234593,"Via Rovedo 14, 6600 Locarno, Switzerland"
1208175,47.374921604851,8.088711235592,"Bernstrasse Ost 37, 5034 Suhr, Switzerland"
1208176,46.738141605853,7.029931230591,"Route de la Crétausa 40, 1742 Autigny, Switzerland"
1208177,47.478771603859,9.469981230592,"Goldach, Kronenplatz, 9403 Goldach, Switzerland"
1208178,47.316461603859,7.939811234591,"Langernweg 84, 4665 Oftringen, Switzerland"
1208179,46.178911609857,8.799001234593,"Via al Parco 16, 6644 Orselina, Switzerland"
1208181,47.384101603851,7.670821234594,"Lauwilberg 58, 4426 Lauwil, Switzerland"
1208182,47.175841600858,8.591941233595,"Eustrasse 34, 6313 Menzingen, Switzerland"
1208183,46.624351600858,9.385201234597,"J9FP+P3 Muntogna da Schons, Switzerland"
1208185,47.463031604851,9.387631235598,"Stationsstrasse 1, 9300 Wittenbach, Switzerland"
1208186,47.465861607855,9.084381238597,"Kirchstrasse 2, 9523 Züberwangen, Switzerland"
1208187,46.934241604851,9.022691235591,"W2MF+M3 Glarus Süd, Switzerland"
1208189,46.247061608856,8.957781239593,"6XW5+R4 Bellinzona, Switzerland"
1208190,46.982251603859,8.623781234598,"Silbergasse 40, 6443 Morschach, Switzerland"
1208193,47.392701603851,7.541681234597,"Breitenbachstrasse 24, 4227 Büsserach, Switzerland"
1208197,47.496311604851,9.253021238598,"Rietwiesstrasse 9, 9220 Bischofszell, Switzerland"
1208198,47.150241606854,7.532291235594,"Sonnenbergweg 13, 3315 Kräiligen, Switzerland"
1208205,47.459901605853,7.859601234595,"Keltenweg 17, 4460 Gelterkinden, Switzerland"
1208206,47.471141603851,7.694321234598,"Neumattstrasse 4, 4412 Nuglar-St. Pantaleon, Switzerland"
1208207,47.489421604852,8.905401234599,"Käsernstrasse 15, 8355 Aadorf, Switzerland"
1208210,47.301861604852,8.007721234597,"Steinenwaldstrasse 130, 4813 Uerkheim, Switzerland"
1208211,46.089991608856,9.062441234595,"Nucleo Bogno 12, 6951 Lugano, Switzerland"
1208214,47.030571603859,7.375481234598,"Erdbächli 194, 3054 Schüpfen, Switzerland"
1208215,47.444561603851,9.141251235599,"Niederuzwil, 9244 Uzwil, Switzerland"
1208217,47.391661604851,7.741661234594,"9PRR+MM Oberdorf, Switzerland"
1208218,46.328511600858,7.854221234593,"8VH3+CM Ausserberg, Switzerland"
1208220,46.173011604852,8.805551234593,"13 1, 6600 Muralto, Switzerland"
1208225,47.208081604851,9.186851235592,"Spitzenstein-Windbläss 1296, 9650 Nesslau, Switzerland"
1208226,47.436801606854,7.469721236594,"Kohlholz 2, 4244 Röschenz, Switzerland"
1208227,47.348741603851,7.900751235591,"Olten, Leberngasse, 4600 Olten, Switzerland"
1208229,46.493281604851,8.838791234594,"FRVQ+8G Faido, Switzerland"
1208230,47.183931600858,8.058121234594,"Sonnenblick 1, 6212 Kaltbach, Switzerland"
1208232,46.516731603851,6.384391237593,"G98M+MQ Saint-Livres, Switzerland"
1208233,46.988361604851,8.277401234598,"X7QG+8X Hergiswil, Switzerland"
1208234,47.705501606854,8.440401234593,"PC4R+65 Hallau, Switzerland"
1208236,46.326121606854,8.935151235597,"8WGP+C3 Riviera, Switzerland"
1208241,46.867401604851,7.409281234596,"Schlauchen 87, 3096 Oberbalm, Switzerland"
1208242,47.492901603859,8.633591239599,"FJVM+5C Oberembrach, Switzerland"
1208248,46.189601607855,6.157511236597,"Av. de Miremont 29BIS, 1206 Genève, Switzerland"
1208249,47.441351606854,9.529371236597,"Schützengasse 14, 9410 Heiden, Switzerland"
1208253,47.429581606854,8.152571234593,"Hohlgasse 17, 5106 Veltheim, Switzerland"
1208254,47.424551606854,9.374931237596,"Neugasse 39, 9000 St. Gallen, Switzerland"
1208256,45.850141605853,9.023761235598,"Via Campo Sportivo 37, 6834 Morbio Inferiore, Switzerland"
1208257,47.540591604852,7.597561234597,"Dornacherstrasse 255, 4053 Basel, Switzerland"
1208262,46.930531604851,7.561071234595,"Industriestrasse 25, 3076 Worb, Switzerland"
1208263,47.579121600858,9.177781230598,"Flurhofstrasse 20, 8572 Andhausen, Switzerland"
1208265,47.392651604851,7.541621236591,"Breitenbachstrasse 24, 4227 Büsserach, Switzerland"
1208267,47.119451600858,9.127641234591,"Talalpstrasse 5, 8757 Filzbach, Switzerland"
1208270,46.349691600858,6.893661234591,"Chessel, village, 1846 Chessel, Switzerland"
1208271,46.907551604852,9.902851235591,"WW53+24 Klosters-Serneus, Switzerland"
1208272,47.553671608856,7.586041234592,"Steinengraben 55, 4051 Basel, Switzerland"
1208273,47.197301607855,8.733381234592,"Speerstrasse 1, 8832 Freienbach, Switzerland"
1208275,47.534331600858,8.207091234593,"G6M4+PR Villigen, Switzerland"
1208276,46.758441604851,6.564981235593,"QH57+9X Mathod, Switzerland"
1208280,47.263151600858,7.963881234592,"Zentrumstrasse 9, 4806 Wikon, Switzerland"
1208282,47.110891600858,8.735661234598,"Trachslauerstrasse 39, 8840 Trachslau, Switzerland"
1208283,47.540541604851,7.597621235591,"Dornacherstrasse 258, 4053 Basel, Switzerland"
1208284,47.448641608856,7.736221239596,"Teichweg 32, 4416 Bubendorf, Switzerland"
1208286,47.587811606854,8.293361238597,"Denise Minet, 5330 Bad Zurzach, Switzerland"
1208287,47.083911609857,8.126341234591,"Rüediswilerstrasse 2, 6017 Ruswil, Switzerland"
1208289,47.373691606854,8.002271234591,"Carl-Franz-Bally-Strasse 7, 5012 Schönenwerd, Switzerland"
1208291,46.493361603851,8.838791234598,"FRVQ+8G Faido, Switzerland"
1208294,46.904001606854,8.294601234597,"Haltenstrasse 46, 6064 Kerns, Switzerland"
1208297,47.530801600858,8.254651234596,"Poststrasse 21E, 5303 Würenlingen, Switzerland"
1208298,47.496971607855,8.966161237596,"Hööchi 1, 9545 Wängi, Switzerland"
1208299,47.368901607855,7.894371238595,"Schoneflüeliweg 16, 4632 Trimbach, Switzerland"
1208302,47.490211606854,7.510541234599,"Hauptstrasse 10, 4112 Bättwil, Switzerland"
1208303,46.983131604851,7.504331238594,"Bolligen, Rüttelerweg, 3065 Bolligen, Switzerland"
1208304,45.919821604852,8.960911239593,"WX96+W9 Riva San Vitale, Switzerland"
1208307,47.424541609857,9.374841234595,"Hinterlauben 43, 9000 St. Gallen, Switzerland"
1208309,47.541151600858,7.533301230591,"Mühlemattweg 37, 4123 Allschwil, Switzerland"
1208310,47.436351605853,8.205901234594,"Adelmattstrasse 2A, 5242 Birr, Switzerland"
1208311,47.407141603859,8.851881234593,"Bodenweiherstrasse 57, 8492 Wila, Switzerland"
1208312,46.761121603859,7.599491234598,"Ausbildungsanlage Kleine Allmend 865, 3603 Thun, Switzerland"
1208313,47.361451603859,8.094861238592,"Unterdorfstrasse 6, 5722 Gränichen, Switzerland"
1208314,47.674091600858,9.019231234591,"Neugasse 5, 8267 Berlingen, Switzerland"
1208315,47.509851607855,7.521921238595,"Spittelhofstrasse 40, 4105 Biel-Benken, Switzerland"
1208317,47.439451609857,9.463551234592,"Weid 154, 9034 Eggersriet, Switzerland"
1208319,47.668001604852,8.982211234596,"Seestrasse 102, 8266 Steckborn, Switzerland"
1208320,47.436301603851,8.205951234594,"Adelmattstrasse 2A, 5242 Birr, Switzerland"
1208321,47.541161603859,7.533291235595,"Mühlemattweg 37, 4123 Allschwil, Switzerland"
1208322,47.360281604851,9.070241234592,"Alte Str. 17, 9606 Bütschwil, Switzerland"
1208324,47.392661600858,7.541701234591,"Breitenbachstrasse 24, 4227 Büsserach, Switzerland"
1208325,47.368781606854,7.894371234591,"Rossbergstrasse 25, 4632 Trimbach, Switzerland"
1208327,46.929681603859,7.486611235593,"Rainweg 10, 3074 Muri bei Bern, Switzerland"
1208328,47.587151607855,9.083791234591,"Schulweg 1, 8561 Ottoberg, Switzerland"
1208329,47.461371603851,9.288021235591,"F76Q+G6 Waldkirch, Switzerland"
1208330,47.668021604852,8.982211234595,"Seestrasse 102, 8266 Steckborn, Switzerland"
1208331,47.368041609857,8.363091234598,"Bremgarterstrasse 2, 8967 Widen, Switzerland"
1208332,47.002641606854,7.651111234596,"2M32+3C Hasle bei Burgdorf, Switzerland"
1208333,47.203501603851,7.557911234598,"Hauptstrasse 48, 4528 Zuchwil, Switzerland"
1208337,45.879461607855,8.956901234593,"Via Gurnaga 37, 6865 Tremona, Switzerland"
1208346,47.603291605853,8.999931234595,"Steckbornerstrasse 9, 8555 Müllheim, Switzerland"
1208347,46.932521603859,7.821291234597,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208348,47.459921600858,7.859511234593,"Keltenweg 9, 4460 Gelterkinden, Switzerland"
1208349,47.400991605853,7.999641234591,"Rainackerhof 138, 5015 Erlinsbach, Switzerland"
1208350,47.057251604851,8.438691230598,"3C4Q+WF Greppen, Switzerland"
1208353,47.478821604851,9.491651239591,"Hauptstrasse 7 73, 9400 Rorschach, Switzerland"
1208354,47.113351608856,9.215921235593,"Strandbodenstrasse 1, 8877 Murg, Switzerland"
1208357,47.372791607855,7.979671234592,"Lostorferstrasse 50, 5013 Niedergösgen, Switzerland"
1208358,47.092501606854,9.339071234591,"Gräpplangstrasse 14, 8890 Flums, Switzerland"
1208359,46.619921603851,9.784421234599,"JQ9M+XQ Bergün Filisur, Switzerland"
1208360,46.619871607855,9.784521235595,"JQ9M+WR Bergün Filisur, Switzerland"
1208361,47.263021605853,8.140971234592,"Schwarzenberg 307, 5728 Gontenschwil, Switzerland"
1208362,46.932541605853,7.821221234595,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208363,46.932511606854,7.821291234591,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208364,46.932491604851,7.821311234599,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208365,46.932581607855,7.821291237598,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208367,47.067811605853,9.037861234595,"329Q+44 Glarus, Switzerland"
1208368,47.314531604851,8.107571234591,"Wannenhofstrasse 5, 5726 Unterkulm, Switzerland"
1208374,46.173561606854,9.002741234599,"Via Ada Martinoli 1/A, 6512 Giubiasco, Switzerland"
1208375,46.066641603851,8.966741239597,"Piazza Giuseppe Motta 2, 6950 Tesserete, Switzerland"
1208376,47.380121607855,9.434461234594,"Roggenhalm 360, 9055 Bühler, Switzerland"
1208378,47.390471600858,8.172151239598,"Bahnhofstrasse 5 Müli Märt, 1. Stock, bei Susanne Wintsch Ernährungsberatung, 5600 Lenzburg, Switzerland"
1208379,47.262991608856,8.140931234593,"Schwarzenberg 307, 5728 Gontenschwil, Switzerland"
1208381,47.444701605853,7.795251234599,"CQVW+V4 Zunzgen, Switzerland"
1208382,47.609321604852,9.154461234592,"Alterswilen, 8573 Kemmental, Switzerland"
1208383,46.932601605853,7.821271234591,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208384,47.465511605853,7.921351235593,"Unter d. Ringelfluh 161, 4467 Rothenfluh, Switzerland"
1208385,47.550031607855,9.292261239594,"Freiestrasse 56, 8580 Amriswil, Switzerland"
1208386,46.735341600858,7.676191233591,"Rinderstall 17, 3653 Oberhofen am Thunersee, Switzerland"
1208387,47.162091608856,6.997581234598,"Mont-Soleil 84, 2610 Saint-Imier, Switzerland"
1208389,46.742971604852,6.869181234593,"PVV9+5M Surpierre, Switzerland"
1208390,47.313991604852,8.252141239591,"Breitistrasse 1, 5614 Sarmenstorf, Switzerland"
1208391,46.836251604852,9.652541234599,"Haus A, Fatschélerstrasse, 7028 Arosa, Switzerland"
1208393,47.260401604851,8.176331235597,"Dürrmattweg 4, 5734 Reinach, Switzerland"
1208394,47.022271603859,8.281341234591,"27CJ+WG Kriens, Switzerland"
1208395,47.466391606854,7.765141234597,"Stockhalden 10, 4415 Lausen, Switzerland"
1208396,46.272391604851,9.169541234599,"Stradon 101, 6557 Cama, Switzerland"
1208397,47.480521600858,9.533011239597,"Hauptstrasse 37, 9422 Staad, Switzerland"
1208400,46.348851607855,7.697171234595,"8MXW+GV Leuk, Switzerland"
1208401,47.280351607855,7.750221238597,"Hofstattweg 11, 4703 Kestenholz, Switzerland"
1208404,47.382361600858,9.286751234592,"Berg 2315, 9100 Herisau, Switzerland"
1208405,47.082491603851,7.592691234598,"Höchfeldweg 20, 3422 Kirchberg, Switzerland"
1208406,47.366851608856,7.332471235599,"Rue, 2800 Delémont, Switzerland"
1208408,47.424521604852,9.374931230591,"Neugasse 39, 9000 St. Gallen, Switzerland"
1208409,47.400941600858,7.999631234596,"Rainackerhof 138, 5015 Erlinsbach, Switzerland"
1208414,47.473551608856,7.659071230598,"Im Thal 2, 4145 Gempen, Switzerland"
1208416,46.287411603851,8.662071233591,"al Stradón da Soméi 36, 6674 Someo, Switzerland"
1208417,46.109591600858,7.083601234597,"Rue des Bonnes-Luites 68, 1920 Martigny, Switzerland"
1208418,46.619891603859,9.784421235591,"JQ9M+XQ Bergün Filisur, Switzerland"
1208419,46.619891609857,9.784521239595,"JQ9M+XR Bergün Filisur, Switzerland"
1208421,47.262961604852,8.140881234597,"Schwarzenberg 307, 5728 Gontenschwil, Switzerland"
1208422,46.932531600858,7.821331234596,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208423,46.932601608856,7.821321238595,"Hapbachhüsli 844, 3552 Bärau, Switzerland"
1208424,46.884051608856,8.027031234594,"V2MG+JR Flühli, Switzerland"
1208425,46.265491600858,9.028891234597,"728H+5H Bellinzona, Switzerland"
1208426,45.865601609857,9.011211230592,"Via Carabelli Artisti 16, 6874 Castel San Pietro, Switzerland"
1208427,47.553671603859,7.586061235596,"Steinengraben 55, 4051 Basel, Switzerland"
1208428,47.553771603859,7.586081237598,"Steinengraben 51, 4051 Basel, Switzerland"
1208430,46.707151603859,6.839851234591,"Rue de la Grande Salle 13, 1522 Lucens, Switzerland"
1208433,47.426101606854,7.778041234591,"Buechring 12, 4434 Hölstein, Switzerland"
1208434,46.947091603851,7.402631234591,"Stöckackerstrasse 50, 3027 Bern, Switzerland"
1208435,45.872911600858,8.978161234593,"Via Francesco Borromini 6, 6850 Mendrisio, Switzerland"
1208436,46.013001604852,8.941931234594,"Via Giuseppe Motta 82, 6900 Massagno, Switzerland"
1208437,46.123841604852,8.683361234598,"4MFM+G8 Brissago, Switzerland"
1208438,46.012991608856,8.941951235591,"Via Giuseppe Motta 82, 6900 Massagno, Switzerland"
1208440,47.577701603851,9.206401235595,"Mattwil, Ochsen, 8585 Birwinken, Switzerland"
1208443,47.424491604852,9.374861235595,"Neugasse 41, 9000 St. Gallen, Switzerland"
1208444,46.236141609857,9.004661237598,"62P3+FV Bellinzona, Switzerland"
1208447,46.990681603851,8.176521234595,"X5RG+7J Schwarzenberg, Switzerland"
1208449,46.983171605853,7.504291233598,"Bolligen, Rüttelerweg, 3065 Bolligen, Switzerland"
1208451,46.186391607855,7.298051235596,"Rte de Nendaz 869, 1997 Haute-Nendaz, Switzerland"
1208452,47.463041608856,9.387631234594,"Stationsstrasse 1, 9300 Wittenbach, Switzerland"
1208456,46.265541607855,9.028871234591,"728H+6G Bellinzona, Switzerland"
1208457,45.858461604852,8.938121234597,"Via Segeno 2, 6854 Stabio, Switzerland"
1208458,47.027991609857,8.982651234591,"2XHM+53 Glarus, Switzerland"
1208461,46.990761609857,8.176471234593,"X5RG+8H Schwarzenberg, Switzerland"
1208463,46.549061606854,6.665241233595,"Chem. de Montéclard 25, 1066 Epalinges, Switzerland"
1208464,45.977941603851,8.923281234592,"Via dei Casali 10, 6926 Montagnola, Switzerland"
1208465,47.343901609857,7.827411234598,"Tüfelsschlucht Hägendorf, Tüfelsschlucht, 4614 Hägendorf, Switzerland"
1208466,45.983931604851,8.870771234596,"Via Paladina 2, 6984 Pura, Switzerland"
1208467,46.389981600858,8.860111234591,"9VQ6+X2 Giornico, Switzerland"
1208468,47.051931606854,8.608741234593,"Bächirainstrasse 21, 6422 Steinen, Switzerland"
1208469,47.548401606854,7.610181234591,"Urs Graf-Strasse 22, 4052 Basel, Switzerland"
1208470,47.460431607855,9.053101230592,"Schützenstrasse 1B, 9500 Wil, Switzerland"
1208473,47.468911603851,9.486871234598,"Goldacherstrasse 101, 9404 Rorschacherberg, Switzerland"
1208475,46.972121604852,9.007481230599,"X2C4+RX Glarus Süd, Switzerland"
1208476,46.066721608856,8.966641236595,"Tesserete, Paese, 6950 Capriasca, Switzerland"
1208479,47.380081608856,9.434411238592,"Roggenhalm 360, 9055 Bühler, Switzerland"
1208480,47.707371605853,8.810231233593,"Hauptstrasse 259, 8262 Ramsen, Switzerland"
1208481,47.400921609857,7.999631234594,"Rainackerhof 138, 5015 Erlinsbach, Switzerland"
1208482,46.012401603851,8.969141237591,"Viganello, 6962 Lugano, Switzerland"
1208483,45.871391604852,8.952961235596,"Via Civasca 21, 6863 Besazio, Switzerland"
1208484,45.971761604851,8.880231238594,"Via Chioso 10, 6987 Caslano, Switzerland"
1208485,47.424561600858,9.374861234596,"Hinterlauben 39, 9000 St. Gallen, Switzerland"
1208486,46.982281603851,8.623751237591,"Silbergasse 40, 6443 Morschach, Switzerland"
1208488,46.814021604852,9.271971234591,"R77C+JQ Laax, Switzerland"
1208489,46.304531607855,7.040641235593,"Chem. des Plans 55, 1885 Ollon, Switzerland"
1208491,46.687901605853,6.388851234599,"Rue Principale 32, 1325 Vaulion, Switzerland"
1208492,47.175851600858,8.591891234595,"Eustrasse 30, 6313 Menzingen, Switzerland"
1208493,46.974281600858,7.451951237594,"Tiefenaustrasse 102A, 3004 Bern, Switzerland"
1208495,46.320251600858,6.876391235599,"Rue de la Lanche 5, 1899 Torgon, Switzerland"
1208496,47.382331604851,9.286731234594,"Berg 2315, 9100 Herisau, Switzerland"
1208497,47.674101608856,9.019211234591,"Neugasse 5, 8267 Berlingen, Switzerland"
1208498,47.444701603851,7.795181234591,"CQVW+V3 Zunzgen, Switzerland"
1208499,46.426881608856,6.923111230592,"Territet, 1820 Montreux, Switzerland"
1208501,47.320261603851,9.567101234594,"Industriestrasse 13, 9463 Oberriet, Switzerland"
1208503,47.368841605853,7.894341234592,"Rossbergstrasse 25, 4632 Trimbach, Switzerland"
1208506,47.570621604851,7.574051234595,"Luzernerring 3, 4056 Basel, Switzerland"
1208509,46.013001605853,8.941891234596,"Via Giuseppe Motta 82, 6900 Massagno, Switzerland"
1208511,47.131731604851,7.769211233591,"Berg 98, 4937 Ursenbach, Switzerland"
1208512,47.053461603851,8.717951235593,"3P39+95 Alpthal, Switzerland"
1208516,46.121171603851,9.057041237591,"43C4+FR Ponte Capriasca, Switzerland"
1208518,46.389931605853,8.860061234592,"9VQ6+X2 Giornico, Switzerland"
1208519,47.551701607855,7.627221239592,"Gempenstrasse 1, 4127 Birsfelden, Switzerland"
1208520,45.872991607855,8.978241234597,"Via Francesco Borromini 5, 6850 Mendrisio, Switzerland"
1208522,47.435501604851,7.526161234593,"Etzmatt 4, 4222 Zwingen, Switzerland"
1208523,47.440771605853,9.417491234594,"Schuppisstrasse 7, 9016 St. Gallen, Switzerland"
1208524,46.998261603851,7.451371230597,"Schulhausstrasse 40, 3052 Zollikofen, Switzerland"
1208527,47.463101604852,9.387611234599,"Stationsstrasse 1, 9300 Wittenbach, Switzerland"
1208529,47.020571606854,7.499691236597,"Industriestrasse 20, 3322 Urtenen-Schönbühl, Switzerland"
1208530,47.424611603859,9.374861234597,"Hinterlauben 43, 9000 St. Gallen, Switzerland"
1208531,47.216981600858,8.368601238597,"6989+QC Auw, Switzerland"
1208532,46.193781606854,9.023671234597,"Viale Portone 1, 6500 Bellinzona, Switzerland"
1208533,45.865581603851,9.011291234596,"Via Fontana 16, 6874 Castel San Pietro, Switzerland"
1208534,47.311141605853,7.839311234591,"8R6Q+FP Gunzgen, Switzerland"
1208536,47.226531603851,8.238721234599,"Kleinzelgstrasse 1, 6294 Ermensee, Switzerland"
1208537,47.476401606854,7.158511234597,"Rte de Courtavon 26, 2944 Bonfol, Switzerland"
1208538,45.873011604851,8.978331234594,"Via Francesco Borromini 5, 6850 Mendrisio, Switzerland"
1208539,46.306131604852,8.756941234595,"8Q44+FQ Verzasca, Switzerland"
1208542,46.009411604852,8.950751234596,"6600 Locarno, 6900 Lugano, Switzerland"
1208543,45.841751604851,9.009441234597,"Via Sottobisio 32B, 6828 Balerna, Switzerland"
1208544,47.479441605853,8.248821238593,"Reichstrasse 15, 5412 Gebenstorf, Switzerland"
1208545,47.053391608856,8.717881234597,"3P39+95 Alpthal, Switzerland"
1208546,47.163041603859,7.741961233594,"Schalun 32A, 3367 Ochlenberg, Switzerland"
1208547,46.193881600858,9.023771233593,"Piazza Rinaldo Simen 8, 6500 Bellinzona, Switzerland"
1208548,46.062601609857,8.930691234598,"Via al Fiume 4, 6807 taverne, Switzerland"
1208549,45.919861607855,8.960791234592,"WX96+W8 Riva San Vitale, Switzerland"
1208550,45.835811600858,9.025181233592,"2 8, 6830 Chiasso, Switzerland"
1208551,47.600641606854,8.278571237591,"Hauptstrasse 7, 5323 Rietheim, Switzerland"
1208552,47.460411604851,9.053021234593,"Schützenstrasse 1A, 9500 Wil, Switzerland"
1208553,47.066951604852,7.858411236598,"Hürnlis 10, 4952 Eriswil, Switzerland"
1208554,47.155891600858,8.531471234595,"Klosterhof 1, 6300 Zugerberg, Switzerland"
1208555,47.494561603851,7.929411234594,"Riesmatt 16, 4317 Wegenstetten, Switzerland"
1208556,45.971711607855,8.880261238598,"Via Chioso 10, 6987 Caslano, Switzerland"
1208557,47.520201600858,7.551691234595,"Hohestrasse 136, 4104 Oberwil, Switzerland"
1208559,45.971681606854,8.880111234599,"Via Chioso 10, 6987 Caslano, Switzerland"
1208560,46.046881604851,8.987001234599,"sentiero Nosera 2, 6965 Lugano, Switzerland"
1208561,47.163061609857,7.742011234591,"Schalun 32A, 3367 Ochlenberg, Switzerland"
1208562,47.463051603859,9.387611234596,"Stationsstrasse 1, 9300 Wittenbach, Switzerland"
1208563,46.519021603851,7.313311239593,"Aellemattestrasse 15, 3777 Saanenmöser, Switzerland"
1208566,45.998151609857,8.801791234591,"Tiradelza 1, 6998 Monteggio, Switzerland"
1208567,46.052841600858,8.946851234598,"Str. dar Pian 25, 6945 Origlio, Switzerland"
1208568,46.169381600858,9.062251233592,"Carmena Paese 18, 6583 S, Switzerland"
1208569,46.463281604851,6.847831234599,"Chem. du Point-du-Jour 6, 1800 Vevey, Switzerland"
1208572,47.092501606854,9.339081230591,"Gräpplangstrasse 14, 8890 Flums, Switzerland"
1208573,47.505981604852,7.908451238592,"GW45+99 Hellikon, Switzerland"
1208575,47.263001604852,8.140971234593,"Schwarzenberg 307, 5728 Gontenschwil, Switzerland"
1208576,47.276591607855,7.849831234598,"Riken AG, Schule, 4853 Murgenthal, Switzerland"
1208578,46.050511607855,8.916651234595,"Via alla Corte 14, 6930 Bedano, Switzerland"
1208579,47.561291606854,7.565561234594,"Grienstrasse 71, 4055 Basel, Switzerland"
1208580,47.551121604851,7.568881234592,"General Guisan-Strasse 42, 4054 Basel, Switzerland"
1208582,46.527771600858,6.657401239593,"Chem. de la Cure 18, 1012 Lausanne, Switzerland"
1208583,47.290191606854,9.084601236595,"73RM+3R Wattwil, Switzerland"
1208584,46.306041607855,7.953921234591,"Munderstrasse 2, 3900 Gamsen, Switzerland"
1208585,47.203871606854,8.756701234596,"Wiesenstrasse 4, 8807 Freienbach, Switzerland"
1208587,46.980231604851,7.435871234595,"Chutzenstrasse 55, 3047 Bremgarten bei Bern, Switzerland"
1208588,45.990781600858,8.945291236591,"c.p 323, 6902 Lugano, 6900 Paradiso, Switzerland"
1208590,47.350871606854,8.287061238597,"Rummelring 15, 5610 Wohlen, Switzerland"
1208592,47.574281604852,7.593091234591,"GZA Basel-weil, 4057 Basel, Switzerland"
1208593,47.088911603851,7.532271234593,"Kanalweg 15, 3312 Fraubrunnen, Switzerland"
1208595,46.527691604851,6.657391234594,"Chem. de la Cure 22, 1012 Lausanne, Switzerland"
1208596,47.463081600858,9.387721235599,"Bahnhofstrasse 8a, 9300 Wittenbach, Switzerland"
1208597,45.848081609857,9.036401234597,"Vicolo Pozzolo 4, 6833 Vacallo, Switzerland"
1208599,46.961871604852,7.112871233593,"Rte Principale 10, 1786 Sugiez, Switzerland"
1208601,46.318251606854,7.993911238591,"Schinerstrasse 16, 3900 Brig-Glis, Switzerland"
1208602,46.287441608856,8.662071234595,"al Stradón da Soméi 36, 6674 Someo, Switzerland"
1208603,45.848041604852,9.036371234598,"Vicolo Pozzolo 4, 6833 Vacallo, Switzerland"
1208604,45.847951604852,9.036361238596,"Vicolo Pozzolo 4, 6833 Vacallo, Switzerland"
1208605,46.809731605853,7.166831237592,"Imp. des Peupliers 7, 1700 Fribourg, Switzerland"
1208606,46.158251600858,8.767531234591,"Via Signore in croce 1, 6612 Ascona, Switzerland"
1208607,47.163871608856,7.433801234592,"Buchrain 7, 3296 Arch, Switzerland"
1208609,46.003551605853,8.902011234596,"Via Mulino della Bolla 12, 6982 Agno, Switzerland"
1208610,45.971681603851,8.880161234592,"Via Chioso 10, 6987 Caslano, Switzerland"
1208612,46.972171608856,9.007431233591,"X2C4+VX Glarus Süd, Switzerland"
1208613,46.177671604851,8.906101237592,"Via Vaslina 24, 6597 Agarone, Switzerland"
1208614,47.350871604852,8.287021234594,"Rummelring 15, 5610 Wohlen, Switzerland"
1208615,46.814011609857,9.271901239598,"R77C+JQ Laax, Switzerland"
1208616,46.166301603859,8.787581234595,"Via Rovedo 14, 6600 Locarno, Switzerland"
